Data.Carbohydrate,Data.Protein,Data.Fat.Total Lipid,Data.Kilocalories,Data.Fiber,Data.Sugar Total,Data.Major Minerals.Calcium,Data.Major Minerals.Iron,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Major Minerals.Sodium,Data.Cholesterol,Cluster,Description
7.82,2.23,10.06,120.0,5.599999905,2.420000076,10,0.17,17.4,2.66,2.0,0.0,3,"AVOCADOS,RAW,FLORIDA"
22.84,1.09,0.33,89.0,2.599999905,12.22999954,5,0.26,8.7,0.1,1.0,0.0,3,"BANANAS,RAW"
88.28,3.89,1.81,346.0,9.899999619,47.29999924,22,1.15,7.0,0.39,3.0,0.0,3,"BANANAS,DEHYD,OR BANANA PDR"
9.61,1.39,0.49,43.0,5.300000191,4.880000114,29,0.62,21.0,1.17,1.0,0.0,3,"BLACKBERRIES,RAW"
7.8,0.3,0.6,38.0,0.100000001,7.699999809,12,0.48,11.3,0.9,1.0,0.0,3,"BLACKBERRY JUC,CND"
23.1,1.31,0.14,92.0,3.400000095,19.70000076,21,0.65,2.8,0.78,3.0,0.0,3,"BLACKBERRIES,CND,HVY SYRUP,SOL&LIQUIDS"
15.67,1.18,0.43,64.0,5.0,10.67000008,29,0.8,3.1,1.17,1.0,0.0,3,"BLACKBERRIES,FRZ,UNSWTND"
14.49,0.74,0.33,57.0,2.400000095,9.960000038,6,0.28,9.7,0.57,1.0,0.0,3,"BLUEBERRIES,RAW"
22.06,0.65,0.33,88.0,1.600000024,20.45999908,5,0.33,1.1,0.38,3.0,0.0,3,"BLUEBERRIES,CND,HVY SYRUP,SOL&LIQUIDS"
13.85,0.0,0.16,51.0,4.400000095,0.0,17,0.58,1.7,0.26,3.0,0.0,3,"BLUEBERRIES,WILD,FRZ"
12.17,0.42,0.64,51.0,2.700000048,8.449999809,8,0.18,2.5,0.48,1.0,0.0,3,"BLUEBERRIES,FRZ,UNSWTND"
21.95,0.4,0.13,81.0,2.200000048,19.71999931,6,0.39,1.0,0.52,1.0,0.0,3,"BLUEBERRIES,FRZ,SWTND"
22.31,0.99,0.12,88.0,2.599999905,0.0,18,0.43,6.2,0.0,3.0,0.0,3,"BOYSENBERRIES,CND,HVY SYRUP"
12.19,1.1,0.26,50.0,5.300000191,6.889999866,27,0.85,3.1,0.87,1.0,0.0,3,"BOYSENBERRIES,FRZ,UNSWTND"
27.12,1.07,0.23,103.0,4.900000095,11.0,17,0.54,29.0,0.1,2.0,0.0,3,"BREADFRUIT,RAW"
6.73,1.04,0.33,31.0,2.799999952,3.980000019,3,0.08,34.4,0.15,2.0,0.0,3,"CARAMBOLA,(STARFRUIT),RAW"
13.63,0.5,1.3,62.0,0.0,0.0,11,1.31,38.0,0.0,3.0,0.0,3,"CARISSA,(NATAL-PLUM),RAW"
17.7,1.65,0.62,74.0,2.299999952,0.0,8,0.3,11.5,0.0,4.0,0.0,3,"CHERIMOYA,RAW"
12.18,1.0,0.3,50.0,1.600000024,8.489999771,16,0.32,10.0,0.07,3.0,0.0,3,"CHERRIES,SOUR,RED,RAW"
8.94,0.77,0.1,36.0,1.100000024,7.599999905,11,1.37,2.1,0.23,7.0,0.0,3,"CHERRIES,SOUR,RED,CND,H2O PK,SOL&LIQUIDS (INCL USDA CMDTY)"
19.3,0.74,0.1,75.0,0.800000012,0.0,10,1.32,2.0,0.0,7.0,0.0,3,"CHERRIES,SOUR,RED,CND,LT SYRUP PK,SOL&LIQUIDS"
23.27,0.73,0.1,91.0,1.100000024,22.17000008,10,1.3,2.0,0.23,7.0,0.0,3,"CHERRIES,SOUR,RED,CND,HVY SYRUP PK,SOL&LIQUIDS"
29.23,0.71,0.09,114.0,0.800000012,0.0,10,1.26,1.9,0.0,7.0,0.0,3,"CHERRIES,SOUR,RED,CND,EX HVY SYRUP PK,SOL&LIQUIDS"
11.02,0.92,0.44,46.0,1.600000024,9.020000458,13,0.53,1.7,0.05,1.0,0.0,3,"CHERRIES,SOUR,RED,FRZ,UNSWTND"
16.01,1.06,0.2,63.0,2.099999905,12.81999969,13,0.36,7.0,0.07,0.0,0.0,3,"CHERRIES,SWEET,RAW"
11.76,0.77,0.13,46.0,1.5,10.26000023,11,0.36,2.2,0.23,1.0,0.0,3,"CHERRIES,SWT,CND,H2O PK,SOL&LIQUIDS"
13.81,0.91,0.02,54.0,1.5,12.31000042,14,0.58,2.5,0.23,3.0,0.0,3,"CHERRIES,SWT,CND,JUC PK,SOL&LIQUIDS"
17.29,0.61,0.15,67.0,1.5,15.78999996,9,0.36,3.7,0.23,3.0,0.0,3,"CHERRIES,SWT,CND,LT SYRUP PK,SOL&LIQUIDS"
21.27,0.6,0.15,83.0,1.399999976,16.18000031,9,0.35,3.6,0.17,3.0,0.0,3,"CHERRIES,SWT,CND,PITTED,HVY SYRUP PK,SOL & LIQUIDS"
26.23,0.59,0.15,102.0,1.5,0.0,9,0.35,3.6,0.0,3.0,0.0,3,"CHERRIES,SWT,CND,EX HVY SYRUP PK,SOL&LIQUIDS"
22.36,1.15,0.13,89.0,2.099999905,20.26000023,12,0.35,1.0,0.07,1.0,0.0,3,"CHERRIES,SWT,FRZ,SWTND"
19.95,0.4,0.3,76.0,0.0,0.0,18,0.36,8.0,0.0,1.0,0.0,3,"CRABAPPLES,RAW"
12.2,0.39,0.13,46.0,4.599999905,4.039999962,8,0.25,13.3,1.2,2.0,0.0,3,"CRANBERRIES,RAW"
82.36,0.07,1.37,308.0,5.699999809,65.0,10,0.53,0.2,1.07,3.0,0.0,3,"CRANBERRIES,DRIED,SWTND"
38.9,0.2,0.15,151.0,1.0,37.90000153,4,0.22,2.0,0.83,29.0,0.0,3,"CRANBERRY SAU,CND,SWTND"
46.2,0.3,0.1,178.0,0.0,0.0,11,0.2,18.0,0.0,32.0,0.0,3,"CRANBERRY-ORANGE RELISH,CND"
15.38,1.4,0.41,63.0,0.0,0.0,55,1.54,99.01000000000022,1.0,2.0,0.0,3,"CURRANTS,EUROPEAN BLACK,RAW"
13.8,1.4,0.2,56.0,4.300000191,7.369999886,33,1.0,41.0,0.1,1.0,0.0,3,"CURRANTS,RED&WHITE,RAW"
74.08,4.08,0.27,283.0,6.800000191,65.5005000305,86,3.26,4.7,0.11,8.0,0.0,3,"CURRANTS,ZANTE,DRIED"
25.2,1.7,0.6,101.0,2.400000095,0.0,30,0.71,19.2,0.0,4.0,0.0,3,"CUSTARD-APPLE,(BULLOCK'S-HEART),RAW"
75.03,2.45,0.39,282.0,8.0,63.34999847,39,1.02,0.4,0.05,2.0,0.0,3,"DATES,DEGLET NOOR"
18.4,0.66,0.5,73.0,7.0,0.0,38,1.6,36.0,0.0,6.0,0.0,3,"ELDERBERRIES,RAW"
19.18,0.75,0.3,74.0,2.900000095,16.26000023,35,0.37,2.0,0.11,1.0,0.0,3,"FIGS,RAW"
13.99,0.4,0.1,53.0,2.200000048,11.78999996,28,0.29,1.0,0.08,1.0,0.0,3,"FIGS,CND,H2O PK,SOL&LIQUIDS"
17.95,0.39,0.1,69.0,1.799999952,16.14999962,27,0.29,1.0,0.1,1.0,0.0,3,"FIGS,CND,LT SYRUP PK,SOL&LIQUIDS"
22.9,0.38,0.1,88.0,2.200000048,20.70000076,27,0.28,1.0,0.12,1.0,0.0,3,"FIGS,CND,HVY SYRUP PK,SOL&LIQUIDS"
27.86,0.38,0.1,107.0,0.0,0.0,26,0.28,1.0,0.0,1.0,0.0,3,"FIGS,CND,EX HVY SYRUP PK,SOL&LIQUIDS"
63.87,3.3,0.93,249.0,9.800000191,47.91999817,162,2.03,1.2,0.35,10.0,0.0,3,"FIGS,DRIED,UNCOOKED"
27.57,1.42,0.4,107.0,4.199999809,23.35000038,70,0.88,4.4,0.15,4.0,0.0,3,"FIGS,DRIED,STEWED"
8.51,0.42,0.05,32.0,1.0,7.510000229,5,0.25,2.1,0.4,4.0,0.0,3,"FRUIT COCKTAIL,CND,H2O PK,SOL&LIQUIDS"
11.86,0.46,0.01,46.0,1.0,10.85999966,8,0.21,2.7,0.4,4.0,0.0,3,"FRUIT COCKTAIL,CND,JUC PK,SOL&LIQUIDS"
11.63,0.4,0.07,45.0,1.100000024,0.0,8,0.3,3.0,0.0,4.0,0.0,3,"FRUIT COCKTAIL,CND,EX LT SYRUP,SOL&LIQUIDS"
14.93,0.4,0.07,57.0,1.0,13.93000031,6,0.29,1.9,0.5,6.0,0.0,3,"FRUIT COCKTAIL,CND,LT SYRUP,SOL&LIQUIDS"
18.91,0.39,0.07,73.0,1.0,17.90999985,6,0.29,1.9,0.4,6.0,0.0,3,"FRUIT COCKTAIL,CND,HVY SYRUP,SOL&LIQUIDS"
22.89,0.39,0.07,88.0,1.100000024,0.0,6,0.28,1.9,0.0,6.0,0.0,3,"FRUIT COCKTAIL,CND,EX HVY SYRUP,SOL&LIQUIDS"
7.87,0.35,0.07,30.0,1.0,0.0,7,0.3,1.9,0.0,3.0,0.0,3,"FRUIT SALAD,CND,H2O PK,SOL&LIQUIDS"
13.05,0.51,0.03,50.0,1.0,0.0,11,0.25,3.3,0.0,5.0,0.0,3,"FRUIT SALAD,CND,JUC PK,SOL&LIQUIDS"
15.14,0.34,0.07,58.0,1.0,0.0,7,0.29,2.5,0.0,6.0,0.0,3,"FRUIT SALAD,CND,LT SYRUP,SOL&LIQUIDS"
19.11,0.34,0.07,73.0,1.0,18.11000061,6,0.28,2.4,0.4,6.0,0.0,3,"FRUIT SALAD,CND,HVY SYRUP,SOL&LIQUIDS"
22.77,0.33,0.06,88.0,1.0,0.0,6,0.28,2.1,0.0,5.0,0.0,3,"FRUIT SALAD,CND,EX HVY SYRUP,SOL&LIQUIDS"
10.18,0.88,0.58,44.0,4.300000191,0.0,25,0.31,27.7,0.37,1.0,0.0,3,"GOOSEBERRIES,RAW"
18.75,0.65,0.2,73.0,2.400000095,0.0,16,0.33,10.0,0.0,2.0,0.0,3,"GOOSEBERRIES,CND,LT SYRUP PK,SOL&LIQUIDS"
8.08,0.63,0.1,32.0,1.100000024,6.980000019,12,0.09,34.4,0.13,0.0,0.0,3,"GRAPEFRUIT,RAW,PINK&RED&WHITE,ALL AREAS"
10.66,0.77,0.14,42.0,1.600000024,6.889999866,22,0.08,31.2,0.13,0.0,0.0,3,"GRAPEFRUIT,RAW,PINK&RED,ALL AREAS"
9.69,0.5,0.1,37.0,0.0,0.0,11,0.08,38.1,0.0,1.0,0.0,3,"GRAPEFRUIT,RAW,PINK&RED,CALIFORNIA&ARIZONA"
7.5,0.55,0.1,30.0,1.100000024,0.0,15,0.12,37.0,0.0,0.0,0.0,3,"GRAPEFRUIT,RAW,PINK & RED,FLORIDA"
8.41,0.69,0.1,33.0,1.100000024,7.309999943,12,0.06,33.3,0.13,0.0,0.0,3,"GRAPEFRUIT,RAW,WHITE,ALL AREAS"
9.09,0.88,0.1,37.0,0.0,0.0,12,0.08,33.3,0.0,0.0,0.0,3,"GRAPEFRUIT,RAW,WHITE,CALIFORNIA"
8.19,0.63,0.1,32.0,0.0,0.0,15,0.05,37.0,0.0,0.0,0.0,3,"GRAPEFRUIT,RAW,WHITE,FLORIDA"
9.15,0.58,0.1,36.0,0.400000006,8.75,15,0.41,21.8,0.09,2.0,0.0,3,"GRAPEFRUIT,SECTIONS,CND,H2O PK,SOL&LIQUIDS"
9.21,0.7,0.09,37.0,0.400000006,8.800000191,15,0.21,33.9,0.09,7.0,0.0,3,"GRAPEFRUIT,SECTIONS,CND,JUC PK,SOL&LIQUIDS"
15.44,0.56,0.1,60.0,0.400000006,15.03999996,14,0.4,21.3,0.09,2.0,0.0,3,"GRAPEFRUIT,SECTIONS,CND,LT SYRUP PK,SOL&LIQUIDS"
8.96,0.52,0.1,38.0,0.100000001,8.859999657,7,0.2,29.2,0.04,1.0,0.0,3,"GRAPEFRUIT JUC,WHITE,CND,UNSWTND"
11.13,0.58,0.09,46.0,0.100000001,11.02999973,8,0.36,26.9,0.04,2.0,0.0,3,"GRAPEFRUIT JUC,WHITE,CND,SWTND"
34.56,1.97,0.48,146.0,0.400000006,34.15999985,27,0.49,99.01000000000022,0.14,3.0,0.0,3,"GRAPEFRUIT JUC,WHITE,FRZ CONC,UNSWTND,UNDIL"
9.73,0.55,0.13,41.0,0.100000001,9.630000114,8,0.14,33.7,0.04,1.0,0.0,3,"GRAPEFRUIT JUC,WHITE,FRZ CONC,UNSWTND,DIL W/ 3 VOLUME H2O"
9.2,0.5,0.1,39.0,0.100000001,9.100000381,9,0.2,38.0,0.22,1.0,0.0,3,"GRAPEFRUIT JUC,WHITE,RAW"
14.77,0.37,0.13,60.0,0.200000003,14.19999981,11,0.25,25.0,0.0,5.0,0.0,3,"GRAPE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C"
17.15,0.63,0.35,67.0,0.899999976,16.25,14,0.29,4.0,0.19,2.0,0.0,3,"GRAPES,AMERICAN TYPE (SLIP SKN),RAW"
18.1,0.72,0.16,69.0,0.899999976,15.47999954,10,0.36,10.8,0.19,2.0,0.0,3,"GRAPES,RED OR GRN (EURO TYPE,SUCH AS THOMPSON SEEDLESS),RAW"
10.3,0.5,0.11,40.0,0.600000024,9.699999809,10,0.98,1.0,0.13,6.0,0.0,3,"GRAPES,CND,THOMPSON SEEDLESS,H2O PK,SOL&LIQUIDS"
19.65,0.48,0.1,76.0,0.600000024,19.04999924,10,0.94,1.0,0.13,5.0,0.0,3,"GRAPES,CND,THOMPSON SEEDLESS,HVY SYRUP PK,SOL&LIQUIDS"
14.77,0.37,0.13,60.0,0.200000003,14.19999981,11,0.25,0.1,0.0,5.0,0.0,3,"GRAPE JUC,CND OR BTLD,UNSWTND,WO/ ADDED VIT C"
44.37,0.65,0.31,179.0,0.300000012,44.06999969,13,0.36,83.1,0.0,7.0,0.0,3,"GRAPE JUC COCKTAIL,FRZ CONC,UNDIL,W/ ADDED VIT C"
12.75,0.19,0.09,51.0,0.100000001,12.64999962,4,0.1,23.9,0.0,2.0,0.0,3,"GRAPE JUC COCKTAIL,FRZ CONC,DIL W/ 3 VOL H2O,W/ ADDED VIT C"
11.2,1.9,0.7,53.0,0.0,0.0,9,1.0,11.0,0.0,0.0,0.0,3,"GROUNDCHERRIES,(CAPE-GOOSEBERRIES OR POHA),RAW"
14.32,2.55,0.95,68.0,5.400000095,8.920000076,18,0.26,99.01000000000022,0.73,2.0,0.0,3,"GUAVAS,COMMON,RAW"
17.36,0.58,0.6,69.0,5.400000095,0.0,21,0.22,37.0,0.0,37.0,0.0,3,"GUAVAS,STRAWBERRY,RAW"
9.48,0.32,0.14,36.0,3.599999905,5.880000114,7,0.18,99.01000000000022,0.55,4.0,0.0,3,"GUAVA SAUCE,COOKED"
24.01,1.47,0.3,94.0,1.600000024,0.0,34,0.6,6.7,0.0,3.0,0.0,3,"JACKFRUIT,RAW"
15.56,0.72,0.23,60.0,0.0,0.0,19,0.19,14.3,0.0,14.0,0.0,3,"JAVA-PLUM,(JAMBOLAN),RAW"
20.23,1.2,0.2,79.0,0.0,0.0,21,0.48,69.0,0.0,3.0,0.0,3,"JUJUBE,RAW"
73.6,3.7,1.1,287.0,0.0,0.0,79,1.8,13.0,0.0,9.0,0.0,3,"JUJUBE,DRIED"
14.66,1.14,0.52,61.0,3.0,8.989999771,34,0.31,92.7,1.46,3.0,0.0,3,"KIWI FRUIT,(CHINESE GOOSEBERRIES),FRSH,RAW"
15.9,1.88,0.86,71.0,6.5,9.359999657,62,0.86,43.9,0.15,10.0,0.0,3,"KUMQUATS,RAW"
9.32,1.1,0.3,29.0,2.799999952,2.5,26,0.6,53.0,0.15,2.0,0.0,3,"LEMONS,RAW,WITHOUT PEEL"
10.7,1.2,0.3,20.0,4.699999809,0.0,61,0.7,77.0,0.0,3.0,0.0,3,"LEMONS,RAW,WITH PEEL"
8.63,0.38,0.0,25.0,0.400000006,2.400000095,7,0.03,46.0,0.15,1.0,0.0,3,"LEMON JUICE,RAW"
6.48,0.4,0.29,21.0,0.400000006,2.400000095,11,0.13,24.8,0.15,21.0,0.0,3,"LEMON JUC,CND OR BTLD"
6.5,0.46,0.32,22.0,0.400000006,2.400000095,8,0.12,31.5,0.08,1.0,0.0,3,"LEMON JUC,FRZ,UNSWTND,SINGLE STRENGTH"
16.0,1.5,0.3,47.0,10.60000038,4.170000076,134,0.8,99.01000000000022,0.25,6.0,0.0,3,"LEMON PEEL,RAW"
10.54,0.7,0.2,30.0,2.799999952,1.690000057,33,0.6,29.1,0.22,2.0,0.0,3,"LIMES,RAW"
8.42,0.42,0.07,25.0,0.400000006,1.690000057,14,0.09,30.0,0.22,2.0,0.0,3,"LIME JUICE,RAW"
6.69,0.25,0.23,21.0,0.400000006,1.370000005,12,0.23,6.4,0.12,16.0,0.0,3,"LIME JUC,CND OR BTLD,UNSWTND"
16.53,0.83,0.44,66.0,1.299999952,15.22999954,5,0.31,71.5,0.07,1.0,0.0,3,"LITCHIS,RAW"
70.7,3.8,1.2,277.0,4.599999905,65.5005000305,33,1.7,99.01000000000022,0.31,3.0,0.0,3,"LITCHIS,DRIED"
13.02,1.52,0.31,55.0,5.300000191,7.699999809,26,0.64,15.3,0.87,1.0,0.0,3,"LOGANBERRIES,FROZEN"
15.14,1.31,0.1,60.0,1.100000024,0.0,1,0.13,84.0,0.0,0.0,0.0,3,"LONGANS,RAW"
74.0,4.9,0.4,286.0,0.0,0.0,45,5.4,28.0,0.0,48.0,0.0,3,"LONGANS,DRIED"
12.14,0.43,0.2,47.0,1.700000048,0.0,16,0.28,1.0,0.0,1.0,0.0,3,"LOQUATS,RAW"
12.5,0.5,0.5,51.0,3.0,0.0,11,0.7,14.0,0.0,15.0,0.0,3,"MAMMY-APPLE,(MAMEY),RAW"
17.0,0.51,0.27,65.0,1.799999952,14.80000019,10,0.13,27.7,1.12,2.0,0.0,3,"MANGOS,RAW"
17.91,0.41,0.58,73.0,1.799999952,0.0,12,0.3,2.9,0.0,7.0,0.0,3,"MANGOSTEEN,CND,SYRUP PK"
8.16,0.84,0.19,34.0,0.899999976,7.860000134,9,0.21,36.7,0.05,16.0,0.0,3,"MELONS,CANTALOUPE,RAW"
6.58,1.11,0.1,28.0,0.899999976,5.690000057,11,0.34,21.8,0.05,9.0,0.0,3,"MELONS,CASABA,RAW"
9.09,0.54,0.14,36.0,0.800000012,8.119999886,6,0.17,18.0,0.02,18.0,0.0,3,"MELONS,HONEYDEW,RAW"
7.94,0.84,0.25,33.0,0.699999988,0.0,10,0.29,6.2,0.0,31.0,0.0,3,"MELON BALLS,FROZEN"
18.76,0.37,0.1,72.0,1.0,0.0,1,0.36,69.0,0.0,4.0,0.0,3,"FRUIT,MXD,(PEACH&PEAR&PNAPPL),CND,HVY SYRUP,SOL&LIQUIDS"
64.06,2.46,0.49,243.0,7.800000191,0.0,38,2.71,3.8,0.0,18.0,0.0,3,"FRUIT,MXD,(PRUNE&APRICOT&PEAR),DRIED"
24.23,1.42,0.18,98.0,1.899999976,0.0,7,0.28,75.0,0.0,3.0,0.0,3,"FRUIT,MXD,(PCH, CHER-SWT & SR, RASPB, GRAPE, BOYS),FRZ,SWTND"
9.8,1.44,0.39,43.0,1.700000048,8.100000381,39,1.85,36.4,0.87,10.0,0.0,3,"MULBERRIES,RAW"
10.55,1.06,0.32,44.0,1.700000048,7.889999866,6,0.28,5.4,0.77,0.0,0.0,3,"NECTARINES,RAW"
6.84,0.38,0.22,28.0,0.0,0.0,7,0.09,6.0,0.0,1.0,0.0,3,"OHELOBERRIES,RAW"
6.26,0.84,10.68,115.0,3.200000048,0.0,88,3.3,0.9,1.65,872.0,0.0,3,"OLIVES,RIPE,CND (SMALL-EXTRA LRG)"
5.61,0.97,6.87,81.0,2.5,0.0,94,3.32,1.5,1.65,898.0,0.0,3,"OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)"
3.84,1.03,15.32,145.0,3.299999952,0.540000021,52,0.49,0.0,3.81,1556.0,0.0,3,"OLIVES,PICKLED,CND OR BTLD,GRN"
11.75,0.94,0.12,47.0,2.400000095,9.350000381,40,0.1,53.2,0.18,0.0,0.0,3,"ORANGES,RAW,ALL COMM VAR"
11.89,1.04,0.3,49.0,2.5,0.0,40,0.09,48.5,0.0,0.0,0.0,3,"ORANGES,RAW,CALIFORNIA,VALENCIAS"
12.54,0.91,0.15,49.0,2.200000048,8.5,43,0.13,59.1,0.15,1.0,0.0,3,"ORANGES,RAW,NAVELS"
11.54,0.7,0.21,46.0,2.400000095,9.140000343,43,0.09,45.0,0.18,0.0,0.0,3,"ORANGES,RAW,FLORIDA"
15.5,1.3,0.3,63.0,4.5,0.0,70,0.8,71.0,0.0,2.0,0.0,3,"ORANGES,RAW,WITH PEEL"
10.4,0.7,0.2,45.0,0.200000003,8.399999619,11,0.2,50.0,0.04,1.0,0.0,3,"ORANGE JUICE,RAW"
11.01,0.68,0.15,47.0,0.300000012,8.760000229,10,0.1,30.1,0.2,4.0,0.0,3,"ORANGE JUC,CND,UNSWTND"
10.19,0.8,0.13,44.0,0.200000003,0.0,10,0.17,32.9,0.0,1.0,0.0,3,"ORANGE JUC,CHILLED,INCL FROM CONC"
10.06,0.8,0.27,44.0,0.200000003,0.0,201,0.17,32.9,0.0,1.0,0.0,3,"ORANGE JUC,CHILLED,INCL FROM CONC,FORT W/ CA & VITAMIN D"
38.17,2.39,0.21,159.0,0.800000012,37.36999893,32,0.35,99.01000000000022,0.71,3.0,0.0,3,"ORANGE JUC,FRZ CONC,UNSWTND,UNDIL"
10.78,0.68,0.06,45.0,0.200000003,8.399999619,9,0.1,38.9,0.2,1.0,0.0,3,"ORANGE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O"
25.0,1.5,0.2,97.0,10.60000038,0.0,161,0.8,99.01000000000022,0.25,3.0,0.0,1,"ORANGE PEEL,RAW"
10.28,0.6,0.1,43.0,0.100000001,10.18000031,8,0.46,29.1,0.14,3.0,0.0,3,"ORANGE-GRAPEFRUIT JUC,CND,UNSWTND"
13.34,0.81,0.31,53.0,1.799999952,10.57999992,37,0.15,26.7,0.2,2.0,0.0,3,"TANGERINES,(MANDARIN ORANGES),RAW"
9.57,0.62,0.03,37.0,0.699999988,8.869999886,11,0.27,34.2,0.1,5.0,0.0,3,"TANGERINES,(MANDARIN ORANGES),CND,JUC PK"
16.19,0.45,0.1,61.0,0.699999988,15.48999977,7,0.37,19.8,0.1,6.0,0.0,3,"TANGERINES,(MANDARIN ORANGES),CND,LT SYRUP PK"
10.1,0.5,0.2,43.0,0.200000003,9.899999619,18,0.2,31.0,0.13,1.0,0.0,3,"TANGERINE JUICE,RAW"
12.0,0.5,0.2,50.0,0.200000003,11.80000019,18,0.2,22.0,0.15,1.0,0.0,3,"TANGERINE JUC,CND,SWTND"
38.85,1.5,0.39,161.0,0.600000024,0.0,27,0.34,85.1,0.0,3.0,0.0,3,"TANGERINE JUC,FRZ CONC,SWTND,UNDIL"
11.06,0.43,0.11,46.0,0.0,0.0,8,0.1,24.2,0.0,1.0,0.0,3,"TANGERINE JUC,FRZ CONC,SWTND,DIL W/3 VOLUME H2O"
9.81,0.61,0.14,39.0,1.799999952,5.900000095,24,0.1,61.8,0.73,3.0,0.0,3,"PAPAYAS,RAW"
14.51,0.17,0.15,57.0,0.600000024,13.90999985,10,0.34,3.0,0.24,5.0,0.0,3,"PAPAYA NECTAR,CANNED"
23.38,2.2,0.7,97.0,10.39999962,11.19999981,12,1.6,30.0,0.02,28.0,0.0,3,"PASSION-FRUIT,(GRANADILLA),PURPLE,RAW"
13.6,0.39,0.05,51.0,0.200000003,13.39999962,4,0.24,29.8,0.01,6.0,0.0,3,"PASSION-FRUIT JUC,PURPLE,RAW"
14.45,0.67,0.18,60.0,0.200000003,14.25,4,0.36,18.2,0.01,6.0,0.0,3,"PASSION-FRUIT JUC,YEL,RAW"
9.54,0.91,0.25,39.0,1.5,8.390000343,6,0.25,6.6,0.73,0.0,0.0,3,"PEACHES,RAW"
6.11,0.44,0.06,24.0,1.299999952,4.809999943,2,0.32,2.9,0.49,3.0,0.0,3,"PEACHES,CND,H2O PK,SOL&LIQUIDS"
11.57,0.63,0.03,44.0,1.299999952,10.27000046,6,0.27,3.6,0.49,4.0,0.0,3,"PEACHES,CND,JUC PK,SOL&LIQUIDS"
11.1,0.4,0.1,42.0,1.0,0.0,5,0.3,3.0,0.0,5.0,0.0,3,"PEACHES,CND,EX LT SYRUP,SOL&LIQUIDS"
14.55,0.45,0.03,54.0,1.299999952,13.25,3,0.36,2.4,0.49,5.0,0.0,3,"PEACHES,CND,LT SYRUP PK,SOL&LIQUIDS"
19.94,0.45,0.1,74.0,1.299999952,18.63999939,3,0.27,2.8,0.49,6.0,0.0,3,"PEACHES,CND,HVY SYRUP PK,SOL&LIQUIDS"
26.06,0.47,0.03,96.0,1.0,0.0,3,0.29,1.2,0.0,8.0,0.0,3,"PEACHES,CND,EX HVY SYRUP PK,SOL&LIQUIDS"
20.08,0.41,0.1,75.0,1.299999952,18.78000069,6,0.28,5.3,0.49,4.0,0.0,3,"PEACHES,SPICED,CND,HVY SYRUP PK,SOL&LIQUIDS"
83.18,4.89,1.03,325.0,0.0,0.0,38,5.51,10.6,0.0,10.0,0.0,3,"PEACHES,DEHYD (LOW-MOISTURE),SULFURED,UNCKD"
34.14,2.01,0.42,133.0,0.0,0.0,16,2.26,6.8,0.0,4.0,0.0,3,"PEACHES,DEHYD (LOW-MOISTURE),SULFURED,STWD"
61.33,3.61,0.76,239.0,8.199999809,41.74000168,28,4.06,4.8,0.19,7.0,0.0,3,"PEACHES,DRIED,SULFURED,UNCKD"
19.69,1.16,0.25,77.0,2.700000048,16.98999977,9,1.31,3.7,0.06,2.0,0.0,3,"PEACHES,DRIED,SULFURED,STWD,WO/ SUGAR"
26.6,1.06,0.22,103.0,2.400000095,0.0,8,1.2,3.4,0.0,2.0,0.0,3,"PEACHES,DRIED,SULFURED,STWD,W/ SUGAR"
23.98,0.63,0.13,94.0,1.799999952,22.18000031,3,0.37,94.2,0.62,6.0,0.0,3,"PEACHES,FRZ,SLICED,SWTND"
13.92,0.27,0.02,54.0,0.600000024,13.31999969,5,0.19,5.3,0.29,7.0,0.0,3,"PEACH NECTAR,CND,WO/ VIT C"
15.46,0.38,0.12,58.0,3.099999905,9.800000191,9,0.17,4.2,0.12,1.0,0.0,3,"PEARS,RAW"
7.81,0.19,0.03,29.0,1.600000024,6.099999905,4,0.21,1.0,0.08,2.0,0.0,3,"PEARS,CND,H2O PK,SOL&LIQUIDS"
12.94,0.34,0.07,50.0,1.600000024,9.699999809,9,0.29,1.6,0.08,4.0,0.0,3,"PEARS,CND,JUC PK,SOL&LIQUIDS"
12.2,0.3,0.1,47.0,1.600000024,0.0,7,0.2,2.0,0.0,2.0,0.0,3,"PEARS,CND,EX LT SYRUP PK,SOL&LIQUIDS"
15.17,0.19,0.03,57.0,1.600000024,12.10000038,5,0.28,0.7,0.08,5.0,0.0,3,"PEARS,CND,LT SYRUP PK,SOL&LIQUIDS"
19.17,0.2,0.13,74.0,1.600000024,15.19999981,5,0.22,1.1,0.08,5.0,0.0,3,"PEARS,CND,HVY SYRUP PK,SOL&LIQUIDS"
25.25,0.19,0.13,97.0,1.600000024,0.0,5,0.22,1.1,0.0,5.0,0.0,3,"PEARS,CND,EX HVY SYRUP PK,SOL&LIQUIDS"
69.7,1.87,0.63,262.0,7.5,62.20000076,34,2.1,7.0,0.06,6.0,0.0,3,"PEARS,DRIED,SULFURED,UNCKD"
33.81,0.91,0.31,127.0,6.400000095,27.40999985,16,1.02,4.0,0.03,3.0,0.0,3,"PEARS,DRIED,SULFURED,STWD,WO/ SUGAR"
